sample_id,npz_path,title,ese_path,course,duration_frames,clipped,parsed_note_count,manifest_note_count,combo
000468_r512,data\cache\encoder_v1\000468_r512.npz,魔法式逃走奇譚☆ミ,D:\taiko\ESE-master\ese\09 Namco Original\Mahoushiki Tousou Kitan ☆ミ\Mahoushiki Tousou Kitan.tja,Oni,2680,False,678,678,678
000757_r839,data\cache\encoder_v1\000757_r839.npz,パステル ドリーム,D:\taiko\ESE-master\ese\09 Namco Original\Pastel Dream\Pastel Dream.tja,Oni,3188,False,765,765,765
000178_r195,data\cache\encoder_v1\000178_r195.npz,"Hello, Mr.JOKER","D:\taiko\ESE-master\ese\09 Namco Original\Hello, Mr. JOKER\Hello, Mr. JOKER.tja",Oni,2800,False,821,821,821
000960_r1073,data\cache\encoder_v1\000960_r1073.npz,駄々っ子モンスター,D:\taiko\ESE-master\ese\09 Namco Original\Dadakko Monster\Dadakko Monster.tja,Oni,2317,False,557,557,557
000568_r626,data\cache\encoder_v1\000568_r626.npz,ピコピコ マッピー,D:\taiko\ESE-master\ese\07 Game Music\Picopico Mappy\Picopico Mappy.tja,Oni,2752,False,596,596,596
000622_r686,data\cache\encoder_v1\000622_r686.npz,Tulip(裏),D:\taiko\ESE-master\ese\07 Game Music\Tulip\Tulip.tja,Edit,2720,False,677,677,677
000606_r670,data\cache\encoder_v1\000606_r670.npz,Many wow bang!(裏),D:\taiko\ESE-master\ese\09 Namco Original\Many wow bang!\Many wow bang!.tja,Edit,2161,False,497,497,497
000524_r571,data\cache\encoder_v1\000524_r571.npz,TOKIMEKI♡ですとろいやー！！,D:\taiko\ESE-master\ese\09 Namco Original\TOKIMEKI Destroyer!!\TOKIMEKI Destroyer!!.tja,Oni,2573,False,782,782,782
000967_r1080,data\cache\encoder_v1\000967_r1080.npz,ドライフラワー,D:\taiko\ESE-master\ese\01 Pop\Dried Flower\Dried Flower.tja,Oni,2236,False,243,243,243
001032_r1152,data\cache\encoder_v1\001032_r1152.npz,全力Dive,D:\taiko\ESE-master\ese\09 Namco Original\Zenryoku Dive\Zenryoku Dive.tja,Oni,2782,False,535,535,535
000803_r894,data\cache\encoder_v1\000803_r894.npz,チェインクロニクル 通常バトルメドレー,D:\taiko\ESE-master\ese\07 Game Music\Chain Chronicle Normal Battle Medley\Chain Chronicle Normal Battle Medley.tja,Oni,2954,False,588,588,588
000263_r295,data\cache\encoder_v1\000263_r295.npz,そつおめしき,D:\taiko\ESE-master\ese\09 Namco Original\Sotsu Omeshiki\Sotsu Omeshiki.tja,Oni,2172,False,797,797,797
000270_r302,data\cache\encoder_v1\000270_r302.npz,Princess of Donder,D:\taiko\ESE-master\ese\09 Namco Original\Princess of Donder\Princess of Donder.tja,Oni,2427,False,765,765,765
000873_r972,data\cache\encoder_v1\000873_r972.npz,メカデス。,D:\taiko\ESE-master\ese\09 Namco Original\Mekadesu\Mekadesu. -New Chart-.tja,Oni,2569,False,483,483,483
000293_r326,data\cache\encoder_v1\000293_r326.npz,キャラメル・ジャンキヰ,D:\taiko\ESE-master\ese\09 Namco Original\Caramel Junk-it\Caramel Junk-it.tja,Oni,3147,False,880,880,880
000518_r565,data\cache\encoder_v1\000518_r565.npz,Dreadnought,D:\taiko\ESE-master\ese\05 Variety\Dreadnought\Dreadnought.tja,Oni,2935,False,632,632,632
000939_r1048,data\cache\encoder_v1\000939_r1048.npz,平等院鳳凰ドン vs 鳥獣戯カッ,D:\taiko\ESE-master\ese\09 Namco Original\Byoudouin Houou-Don vs Chojugi-Katsu\Byoudouin Houou-Don vs Chojugi-Katsu.tja,Oni,3095,False,555,555,555
000081_r91,data\cache\encoder_v1\000081_r91.npz,χ談,D:\taiko\ESE-master\ese\09 Namco Original\Kaidan\Kaidan.tja,Oni,2890,False,951,951,951
000202_r223,data\cache\encoder_v1\000202_r223.npz,Illusion Flare,D:\taiko\ESE-master\ese\09 Namco Original\Illusion Flare\Illusion Flare.tja,Oni,2465,False,766,766,766
000914_r1019,data\cache\encoder_v1\000914_r1019.npz,きみのあかり(裏),D:\taiko\ESE-master\ese\09 Namco Original\Kimi no Akari\Kimi no Akari.tja,Edit,2726,False,724,724,724
000608_r672,data\cache\encoder_v1\000608_r672.npz,閃光,D:\taiko\ESE-master\ese\02 Anime\Senkou\Senkou.tja,Oni,2436,False,644,644,644
000091_r101,data\cache\encoder_v1\000091_r101.npz,ピッチフェイダ(裏),D:\taiko\ESE-master\ese\09 Namco Original\Pitch Fader\Pitch Fader.tja,Edit,2719,False,866,866,866
000022_r27,data\cache\encoder_v1\000022_r27.npz,!!!カオスタイム!!!,D:\taiko\ESE-master\ese\09 Namco Original\Chaos Time\!!!Chaos Time!!!.tja,Oni,2475,False,987,987,987
000343_r378,data\cache\encoder_v1\000343_r378.npz,TD - 28619029byte remix -,D:\taiko\ESE-master\ese\07 Game Music\TD -28619029byte remix-\TD -28619029byte remix-.tja,Oni,3272,False,882,882,882
000821_r915,data\cache\encoder_v1\000821_r915.npz,ブルちゃんのおや2,D:\taiko\ESE-master\ese\09 Namco Original\Buru-chan no Oya2\Buru-chan no Oya2.tja,Oni,2829,False,574,574,575
001143_r1274,data\cache\encoder_v1\001143_r1274.npz,スーパードラゴンボールヒーローズ テーマソング,D:\taiko\ESE-master\ese\07 Game Music\Super Dragon Ball Heroes Theme Song\Super Dragon Ball Heroes Theme Song.tja,Oni,1939,False,343,343,343
001074_r1198,data\cache\encoder_v1\001074_r1198.npz,人のお金で焼肉を食したい！,D:\taiko\ESE-master\ese\09 Namco Original\Hito no Okane de Yakiniku o Shokushitai!\Hito no Okane de Yakiniku o Shokushitai!.tja,Oni,2760,False,498,498,498
000290_r323,data\cache\encoder_v1\000290_r323.npz,Irregular Clock,D:\taiko\ESE-master\ese\09 Namco Original\Irregular Clock\Irregular Clock.tja,Oni,3064,False,905,905,905
000998_r1113,data\cache\encoder_v1\000998_r1113.npz,くらえ！ブットバースト!!,D:\taiko\ESE-master\ese\07 Game Music\Kurae! Butto Burst!!\Kurae! Butto Burst!!.tja,Oni,1997,False,454,454,454
000543_r597,data\cache\encoder_v1\000543_r597.npz,ひよっこファンタジー,D:\taiko\ESE-master\ese\09 Namco Original\Hiyokko Fantasy\Hiyokko Fantasy.tja,Oni,2256,False,583,583,583
000424_r460,data\cache\encoder_v1\000424_r460.npz,G意識過剰,D:\taiko\ESE-master\ese\09 Namco Original\G Ishiki Kajou\G Ishiki Kajou.tja,Oni,2534,False,790,790,790
000021_r26,data\cache\encoder_v1\000021_r26.npz,モノクロボイス(裏),D:\taiko\ESE-master\ese\03 Vocaloid\Monochrome Voice\Monochrome Voice.tja,Edit,2898,False,1305,1305,1305
001097_r1225,data\cache\encoder_v1\001097_r1225.npz,綻放,D:\taiko\ESE-master\ese\09 Namco Original\Tanhou ～Blooming～\Tanhou Blooming.tja,Oni,2736,False,445,445,445
000537_r589,data\cache\encoder_v1\000537_r589.npz,オーディオ de カッ！,D:\taiko\ESE-master\ese\09 Namco Original\Audio de Ka!\Audio de Ka!.tja,Oni,3241,False,576,576,576
000372_r407,data\cache\encoder_v1\000372_r407.npz,EDY ‐エレクトリカルダンシングヨガ‐,D:\taiko\ESE-master\ese\03 Vocaloid\EDY -Electrical Dancing Yoga-\EDY -Electrical Dancing Yoga-.tja,Oni,3212,False,765,765,765
001113_r1242,data\cache\encoder_v1\001113_r1242.npz,初恋峠でゲラゲラポー,D:\taiko\ESE-master\ese\02 Anime\Hatsukoitouge de Geragerapo\Hatsukoitouge de Geragerapo.tja,Oni,1808,False,282,282,282
000988_r1103,data\cache\encoder_v1\000988_r1103.npz,チキチキバンバン,D:\taiko\ESE-master\ese\02 Anime\Chiki Chiki Bam Bam\Chiki Chiki Bam Bam.tja,Oni,1899,False,448,448,448
000020_r24,data\cache\encoder_v1\000020_r24.npz,Central Dogma Pt.1(裏),D:\taiko\ESE-master\ese\09 Namco Original\Central Dogma Part 1\Central Dogma Part 1.tja,Edit,2629,False,1259,1259,1259
000308_r341,data\cache\encoder_v1\000308_r341.npz,キューティー☆デモニック☆魔人エモ!!,D:\taiko\ESE-master\ese\09 Namco Original\Cutie☆Demonic☆Majin Emo!!\Cutie Demonic Majin Emo!!.tja,Oni,3061,False,1075,1075,1075
000946_r1057,data\cache\encoder_v1\000946_r1057.npz,倍倍FIGHT!,D:\taiko\ESE-master\ese\01 Pop\Bai Bai FIGHT\Bai Bai FIGHT.tja,Oni,2365,False,629,629,629
000651_r718,data\cache\encoder_v1\000651_r718.npz,喫茶レイン(裏),D:\taiko\ESE-master\ese\09 Namco Original\Kissa Rain\Kissa Rain.tja,Edit,3160,False,664,664,664
000579_r639,data\cache\encoder_v1\000579_r639.npz,アントニオ,D:\taiko\ESE-master\ese\09 Namco Original\Antonio\Antonio.tja,Oni,3043,False,724,724,724
000418_r454,data\cache\encoder_v1\000418_r454.npz,LΔchesis,D:\taiko\ESE-master\ese\09 Namco Original\LΔchesis\Lchesis.tja,Oni,2625,False,654,654,654
000865_r964,data\cache\encoder_v1\000865_r964.npz,曙光(裏),D:\taiko\ESE-master\ese\09 Namco Original\Shokou ～Dawn～\Shokou Dawn.tja,Edit,2665,False,614,614,614
000189_r206,data\cache\encoder_v1\000189_r206.npz,Aragami,D:\taiko\ESE-master\ese\05 Variety\Aragami\Aragami.tja,Oni,2546,False,839,839,839
000935_r1042,data\cache\encoder_v1\000935_r1042.npz,Subtitle,D:\taiko\ESE-master\ese\01 Pop\Subtitle\Subtitle.tja,Oni,2506,False,279,279,279
000386_r421,data\cache\encoder_v1\000386_r421.npz,Garakuta Doll Play,D:\taiko\ESE-master\ese\07 Game Music\Garakuta Doll Play\Garakuta Doll Play.tja,Oni,2626,False,750,750,750
001028_r1146,data\cache\encoder_v1\001028_r1146.npz,White Rose Insanity,D:\taiko\ESE-master\ese\09 Namco Original\White Rose Insanity\White Rose Insanity.tja,Oni,2398,False,494,494,494
001209_r1352,data\cache\encoder_v1\001209_r1352.npz,雑草,D:\taiko\ESE-master\ese\01 Pop\Zassou\Zassou.tja,Oni,2606,False,400,400,400
000937_r1044,data\cache\encoder_v1\000937_r1044.npz,"Jump Up, Super Star！ Short Version","D:\taiko\ESE-master\ese\07 Game Music\Jump Up, Super Star! -Short Version-\Jump Up, Super Star! -Short Version-.tja",Oni,2410,False,410,410,410
000371_r406,data\cache\encoder_v1\000371_r406.npz,ネクロファンタジア ～ Arr.Demetori,D:\taiko\ESE-master\ese\05 Variety\Necrofantasia ～Demetori Arrange～\Necrofantasia Demetori Arrange.tja,Oni,3454,False,1160,1160,1160
000916_r1022,data\cache\encoder_v1\000916_r1022.npz,月に叢雲華に風,D:\taiko\ESE-master\ese\05 Variety\Tsuki ni Murakumo Hana ni Kaze\Tsuki ni Murakumo Hana ni Kaze.tja,Oni,2068,False,382,382,382
000745_r823,data\cache\encoder_v1\000745_r823.npz,カウントダウン,D:\taiko\ESE-master\ese\02 Anime\Countdown\Countdown.tja,Oni,2426,False,593,593,593
000634_r698,data\cache\encoder_v1\000634_r698.npz,ダンバ・ダンバ・ディン・ダン,D:\taiko\ESE-master\ese\09 Namco Original\Danba Danba Din Dan\Danba Danba Din Dan.tja,Oni,3107,False,683,683,683
001100_r1229,data\cache\encoder_v1\001100_r1229.npz,Grip ＆ Break down !! ‐達人Edit.‐,D:\taiko\ESE-master\ese\05 Variety\Grip and Break Down!! -Tatsujin Edit-\Grip and Break Down!! -Tatsujin Edit-.tja,Oni,2622,False,495,495,495
001243_r1387,data\cache\encoder_v1\001243_r1387.npz,ほめのび,D:\taiko\ESE-master\ese\01 Pop\Homenobi\Homenobi.tja,Oni,2770,False,294,294,294
000616_r680,data\cache\encoder_v1\000616_r680.npz,案山子姫 -Princess Scarecrow-,D:\taiko\ESE-master\ese\09 Namco Original\Kakashi Hime Princess Scarecrow\Kakashi Hime Princess Scarecrow.tja,Oni,2668,False,629,629,629
000597_r659,data\cache\encoder_v1\000597_r659.npz,電子ドラムの達人,D:\taiko\ESE-master\ese\09 Namco Original\Denshi-drum no Tatsujin\Denshi-drum no Tatsujin.tja,Oni,2967,False,882,882,882
000613_r677,data\cache\encoder_v1\000613_r677.npz,蒼鷺之火,D:\taiko\ESE-master\ese\09 Namco Original\Aosagi no Hi\Aosagi no Hi.tja,Oni,2912,False,683,683,683
001057_r1179,data\cache\encoder_v1\001057_r1179.npz,恋の処方箋,D:\taiko\ESE-master\ese\09 Namco Original\Koi no Shohousen\Koi no Shohousen.tja,Oni,1929,False,361,361,361
000465_r509,data\cache\encoder_v1\000465_r509.npz,FLOWER,D:\taiko\ESE-master\ese\07 Game Music\FLOWER\FLOWER.tja,Oni,2571,False,721,721,721
001185_r1324,data\cache\encoder_v1\001185_r1324.npz,青と夏,D:\taiko\ESE-master\ese\01 Pop\Ao to Natsu\Ao to Natsu.tja,Oni,1720,False,350,350,350
000993_r1108,data\cache\encoder_v1\000993_r1108.npz,Ahoy!! 我ら宝鐘海賊団☆,D:\taiko\ESE-master\ese\01 Pop\Ahoy!! Warera Houshou Kaizokudan☆\Ahoy!! Warera Houshou Kaizokudan.tja,Oni,2327,False,428,428,428
000356_r391,data\cache\encoder_v1\000356_r391.npz,風魔モジュール6768(裏),D:\taiko\ESE-master\ese\09 Namco Original\Fuuma Module 6768\Fuuma Module 6768.tja,Edit,3390,False,906,906,906
000292_r325,data\cache\encoder_v1\000292_r325.npz,SUDDEN GUST OC,D:\taiko\ESE-master\ese\09 Namco Original\SUDDEN GUST OC\SUDDEN GUST OC.tja,Oni,2715,False,884,884,884
000332_r366,data\cache\encoder_v1\000332_r366.npz,Amber Light,D:\taiko\ESE-master\ese\09 Namco Original\Amber Light\Amber Light.tja,Oni,2588,False,634,634,634
000513_r558,data\cache\encoder_v1\000513_r558.npz,クルクルクロックル,D:\taiko\ESE-master\ese\09 Namco Original\Kurukuru Kurokkuru\Kurukuru Kurokkuru.tja,Oni,2864,False,615,615,615
000047_r54,data\cache\encoder_v1\000047_r54.npz,Genesis Ray(裏),D:\taiko\ESE-master\ese\07 Game Music\Genesis Ray\Genesis Ray.tja,Edit,2804,False,985,985,985
000063_r70,data\cache\encoder_v1\000063_r70.npz,"Hello, Worldooon!!(裏)","D:\taiko\ESE-master\ese\09 Namco Original\Hello, Worldooon!!\Hello, Worldooon!!.tja",Edit,2808,False,954,954,954
000766_r849,data\cache\encoder_v1\000766_r849.npz,キミと響くハーモニー(裏),D:\taiko\ESE-master\ese\09 Namco Original\Kimi to Hibiku Harmony\Kimi to Hibiku Harmony.tja,Edit,2759,False,681,681,681
000274_r306,data\cache\encoder_v1\000274_r306.npz,ダンガンノーツ,D:\taiko\ESE-master\ese\09 Namco Original\Dangan Notes\Dangan Notes.tja,Oni,2733,False,923,923,923
000257_r288,data\cache\encoder_v1\000257_r288.npz,Silent Jealousy(裏),D:\taiko\ESE-master\ese\01 Pop\Silent Jealousy\Silent Jealousy.tja,Edit,3616,False,1408,1408,1408
000781_r871,data\cache\encoder_v1\000781_r871.npz,三瀬川乱舞,D:\taiko\ESE-master\ese\09 Namco Original\Mitsusegawa Ranbu\Mitsusegawa Ranbu.tja,Oni,2585,False,450,450,450
000125_r135,data\cache\encoder_v1\000125_r135.npz,秘ナルメジェドノ悲ナル憂鬱,D:\taiko\ESE-master\ese\09 Namco Original\Hinaru Medjed no Hinaru Yuuutsu\Hinaru Medjed no Hinaru Yuuutsu.tja,Oni,2415,False,818,818,818
000209_r230,data\cache\encoder_v1\000209_r230.npz,Purple Rose Fusion,D:\taiko\ESE-master\ese\09 Namco Original\Purple Rose Fusion\Purple Rose Fusion.tja,Oni,2745,False,876,876,876
001148_r1281,data\cache\encoder_v1\001148_r1281.npz,ラブソングはとまらないよ,D:\taiko\ESE-master\ese\01 Pop\Love Song wa Tomaranai yo\Love Song wa Tomaranai yo.tja,Oni,2268,False,431,431,431
000817_r908,data\cache\encoder_v1\000817_r908.npz,No Way Back,D:\taiko\ESE-master\ese\07 Game Music\No Way Back\No Way Back.tja,Oni,3240,False,697,697,697
000565_r623,data\cache\encoder_v1\000565_r623.npz,雑踏、僕らの街(裏),D:\taiko\ESE-master\ese\02 Anime\Zattou Bokura no Machi\Zattou Bokura no Machi.tja,Edit,1981,False,586,586,586
000121_r131,data\cache\encoder_v1\000121_r131.npz,カラフルボイス(裏),D:\taiko\ESE-master\ese\03 Vocaloid\Colorful Voice\Colorful Voice.tja,Edit,2930,False,1121,1121,1121
000388_r423,data\cache\encoder_v1\000388_r423.npz,My Muscle Heart,D:\taiko\ESE-master\ese\09 Namco Original\My Muscle Heart\My Muscle Heart.tja,Oni,3047,False,834,834,834
000281_r313,data\cache\encoder_v1\000281_r313.npz,YOAKE,D:\taiko\ESE-master\ese\09 Namco Original\YOAKE\YOAKE.tja,Oni,2739,False,965,965,965
000999_r1114,data\cache\encoder_v1\000999_r1114.npz,恋するフォーチュンクッキー,D:\taiko\ESE-master\ese\01 Pop\Koi Suru Fortune Cookie\Koi Suru Fortune Cookie.tja,Oni,2840,False,529,529,529
000109_r119,data\cache\encoder_v1\000109_r119.npz,螺旋周回軌道(裏),D:\taiko\ESE-master\ese\09 Namco Original\Rasen Shuukai Kidou\Rasen Shuukai Kidou.tja,Edit,2836,False,969,969,969
000057_r64,data\cache\encoder_v1\000057_r64.npz,Hurtling Boys,D:\taiko\ESE-master\ese\09 Namco Original\Hurtling Boys\Hurtling Boys.tja,Oni,2493,False,903,903,903
000791_r882,data\cache\encoder_v1\000791_r882.npz,dance storm,D:\taiko\ESE-master\ese\09 Namco Original\dance storm\dance storm.tja,Oni,2640,False,644,644,644
001169_r1304,data\cache\encoder_v1\001169_r1304.npz,夏祭り,D:\taiko\ESE-master\ese\01 Pop\Natsumatsuri\Natsumatsuri -New Audio Chart-.tja,Oni,2751,False,488,488,488
001000_r1115,data\cache\encoder_v1\001000_r1115.npz,PaPaPa Love ～マッスル喜びのテーマ～,D:\taiko\ESE-master\ese\07 Game Music\PaPaPa Love ～Muscle Joy Theme～\PaPaPa Love Muscle Joy Theme.tja,Oni,1959,False,456,456,456
000416_r452,data\cache\encoder_v1\000416_r452.npz,そして勇者は眠りにつく,D:\taiko\ESE-master\ese\09 Namco Original\R.I.P. Hero\R.I.P. Hero.tja,Oni,3225,False,569,569,569
000490_r535,data\cache\encoder_v1\000490_r535.npz,+♂(プラス男子)(裏),D:\taiko\ESE-master\ese\03 Vocaloid\Plus Danshi\+♂ -Plus Danshi-.tja,Edit,2966,False,900,900,900
000707_r782,data\cache\encoder_v1\000707_r782.npz,青春コンプレックス,D:\taiko\ESE-master\ese\02 Anime\Seishun Complex\Seishun Complex.tja,Oni,1933,False,569,569,569
000804_r895,data\cache\encoder_v1\000804_r895.npz,チルノのパーフェクトさんすう教室,D:\taiko\ESE-master\ese\05 Variety\Cirno’s Perfect Math Class\Cirnos Perfect Math Class.tja,Oni,2600,False,692,692,692
000138_r150,data\cache\encoder_v1\000138_r150.npz,Kill My Fortune(裏),D:\taiko\ESE-master\ese\05 Variety\Kill my Fortune\Kill my Fortune.tja,Edit,3074,False,1107,1107,1107
000079_r89,data\cache\encoder_v1\000079_r89.npz,for Q(裏),D:\taiko\ESE-master\ese\09 Namco Original\for Q\for Q.tja,Edit,3152,False,1111,1111,1111
000701_r775,data\cache\encoder_v1\000701_r775.npz,NeGa/PoSi*ラブ/コール(裏),D:\taiko\ESE-master\ese\05 Variety\NeGa PoSi Love Call\NeGa PoSi Love Call.tja,Edit,2951,False,776,776,776
000459_r502,data\cache\encoder_v1\000459_r502.npz,鳳凰天舞無限崩れ,D:\taiko\ESE-master\ese\09 Namco Original\Houou Tenbu Mugen Kuzure\Houou Tenbu Mugen Kuzure.tja,Oni,2181,False,689,689,689
000395_r430,data\cache\encoder_v1\000395_r430.npz,mint tears,D:\taiko\ESE-master\ese\09 Namco Original\mint tears\mint tears.tja,Oni,2283,False,765,765,765
001245_r1389,data\cache\encoder_v1\001245_r1389.npz,Trust・Last,D:\taiko\ESE-master\ese\04 Children and Folk\Trust・Last\Trust Last.tja,Oni,1758,False,285,285,285
000210_r231,data\cache\encoder_v1\000210_r231.npz,六華の舞,D:\taiko\ESE-master\ese\09 Namco Original\Rikka no Mai\Rikka no Mai.tja,Oni,2749,False,708,708,708
000042_r49,data\cache\encoder_v1\000042_r49.npz,LΔchesis(裏),D:\taiko\ESE-master\ese\09 Namco Original\LΔchesis\Lchesis.tja,Edit,2625,False,1024,1024,1024
000430_r466,data\cache\encoder_v1\000430_r466.npz,春竜 ～Haryu～(裏),D:\taiko\ESE-master\ese\09 Namco Original\Dragon of Spring Haryu\Dragon of Spring Haryu.tja,Edit,2680,False,833,833,833
000895_r999,data\cache\encoder_v1\000895_r999.npz,さくらんぼ,D:\taiko\ESE-master\ese\01 Pop\Sakuranbo\Sakuranbo AC.tja,Oni,1491,False,303,303,303
001077_r1202,data\cache\encoder_v1\001077_r1202.npz,残響散歌,D:\taiko\ESE-master\ese\02 Anime\Zankyou Sanka\Zankyou Sanka.tja,Oni,1883,False,436,436,436
000965_r1078,data\cache\encoder_v1\000965_r1078.npz,SORA‐Ⅱ グリーゼ581,D:\taiko\ESE-master\ese\09 Namco Original\SORA-II Gliese 581\SORA-II Gliese 581.tja,Oni,2585,False,567,567,567
000011_r14,data\cache\encoder_v1\000011_r14.npz,第六天魔王,D:\taiko\ESE-master\ese\09 Namco Original\Dairokuten Maou\Dairokuten Maou.tja,Oni,3085,False,1396,1396,1396
000507_r552,data\cache\encoder_v1\000507_r552.npz,SAKURA EXHAUST,D:\taiko\ESE-master\ese\09 Namco Original\SAKURA EXHAUST\SAKURA EXHAUST.tja,Oni,2702,False,765,765,765
000031_r38,data\cache\encoder_v1\000031_r38.npz,siren's eye,D:\taiko\ESE-master\ese\09 Namco Original\sirens eye\sirens eye.tja,Oni,3016,False,997,997,997
001242_r1386,data\cache\encoder_v1\001242_r1386.npz,キミとボクのミライ,D:\taiko\ESE-master\ese\07 Game Music\Kimi to Boku no Mirai\Kimi to Boku no Mirai.tja,Oni,2440,False,292,292,292
000788_r879,data\cache\encoder_v1\000788_r879.npz,R.Y.U.S.E.I.,D:\taiko\ESE-master\ese\01 Pop\RYUSEI\R.Y.U.S.E.I..tja,Oni,2707,False,371,371,371
000591_r652,data\cache\encoder_v1\000591_r652.npz,めたるぽりす,D:\taiko\ESE-master\ese\09 Namco Original\Metal Police\Metal Police.tja,Oni,2160,False,594,594,594
000876_r976,data\cache\encoder_v1\000876_r976.npz,渚のアンドロメダ,D:\taiko\ESE-master\ese\09 Namco Original\Nagisa no Andromeda\Nagisa no Andromeda.tja,Oni,3122,False,701,701,701
000325_r359,data\cache\encoder_v1\000325_r359.npz,Blessed Bouquet Buskers,D:\taiko\ESE-master\ese\09 Namco Original\Blessed Bouquet Buskers\Blessed Bouquet Buskers.tja,Oni,2888,False,868,868,868
001106_r1235,data\cache\encoder_v1\001106_r1235.npz,鏡の国のアリス,D:\taiko\ESE-master\ese\09 Namco Original\Kagami no Kuni no Alice\Kagami no Kuni no Alice.tja,Oni,2262,False,443,443,443
000881_r982,data\cache\encoder_v1\000881_r982.npz,うっせぇわ,D:\taiko\ESE-master\ese\01 Pop\Usseewa\Usseewa.tja,Oni,1714,False,420,420,420
000065_r73,data\cache\encoder_v1\000065_r73.npz,氷竜 ～Kooryu～(裏),D:\taiko\ESE-master\ese\09 Namco Original\Dragon of Ice Kooryu\Dragon of Ice Kooryu.tja,Edit,3012,False,1059,1059,1059
000949_r1061,data\cache\encoder_v1\000949_r1061.npz,GERMINATION,D:\taiko\ESE-master\ese\09 Namco Original\GERMINATION\GERMINATION.tja,Oni,3410,False,616,616,616
000050_r57,data\cache\encoder_v1\000050_r57.npz,たいこの2000,D:\taiko\ESE-master\ese\09 Namco Original\Taiko no 2000\Taiko no 2000.tja,Oni,2730,False,1008,1008,1008
000112_r122,data\cache\encoder_v1\000112_r122.npz,Xevel,D:\taiko\ESE-master\ese\07 Game Music\Xevel\Xevel.tja,Oni,2748,False,1129,1129,1129
